Customer ID,Churn,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Zip Code Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
4795-KTRTH,Yes,Female,68,No,Yes,Yes,No,0,BHRSUD6343,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,34902,1,Q3,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,1
8272-ONJLV,No,Male,57,No,No,No,No,0,QNVWXW3755,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,25232,1,Q3,No,0,12,Offer D,Yes,49.0,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1184.0,0.0,0,588.0,1772.0,5
1488-PBLJN,No,Female,63,No,No,Yes,Yes,1,HDLAGT5812,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,30206,1,Q3,Yes,1,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0.0,0,2291.7599999999998,10769.460000000001,3
0308-GIQJT,No,Male,80,No,Yes,No,No,0,HUOFVD6797,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,74232,1,Q3,No,0,71,,Yes,6.1,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,105.75,7382.85,0.0,0,433.09999999999997,7815.950000000001,4
3778-FOAQW,No,Female,33,No,No,Yes,No,0,LWZNHP2185,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,20046,1,Q3,Yes,1,24,Offer C,Yes,32.86,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,456.85,0.0,0,788.64,1245.49,3
4452-ROHMO,No,Female,64,No,No,No,No,0,RAUAKG4727,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,42733,1,Q3,No,0,15,Offer D,Yes,39.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,331.6,0.0,0,592.35,923.95,3
6481-OGDOO,Yes,Male,31,No,No,Yes,No,0,VOVDOA8573,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,47224,1,Q3,Yes,1,67,Offer A,Yes,30.75,No,Yes,Fiber Optic,5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.6,6056.15,0.0,0,2060.25,8116.4,1
3090-LETTY,No,Male,54,No,No,No,Yes,2,XWVVPD4887,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201,1,Q3,No,0,2,,Yes,14.88,Yes,Yes,DSL,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0.0,0,29.76,164.35999999999999,4
5349-AZPEW,No,Female,40,No,No,Yes,Yes,3,UMSCSS7414,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,29283,1,Q3,Yes,3,5,Offer E,No,0.0,No,Yes,DSL,53,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,125.5,0.0,0,0.0,125.5,5
3753-TSEMP,Yes,Female,21,Yes,No,Yes,No,0,QCYQDW4583,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,36351,1,Q3,Yes,1,15,,Yes,12.27,No,Yes,Fiber Optic,76,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.15,1390.6,0.0,0,184.04999999999998,1574.6499999999999,1
8305-VHZBZ,Yes,Male,55,No,No,No,No,0,OVIYUS4184,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,68776,1,Q3,No,0,1,,Yes,13.27,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0,13.27,33.47,1
9720-JJJOR,No,Male,20,Yes,No,Yes,No,0,NQPQMO4361,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,28488,1,Q3,Yes,8,41,,Yes,2.43,No,Yes,DSL,69,Yes,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,60.3,2511.3,0.0,0,99.63000000000001,2610.9300000000003,3
8100-HZZLJ,No,Female,26,Yes,No,No,Yes,1,KXKFZF6588,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,56307,1,Q3,No,0,43,,Yes,5.6,No,Yes,Cable,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,63.95,2737.05,0.0,0,240.79999999999998,2977.8500000000004,3
8775-ERLNB,No,Male,76,No,Yes,Yes,No,0,XYRVBN1152,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,2743,1,Q3,Yes,7,1,,Yes,17.84,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,74.3,74.3,0.0,0,17.84,92.14,5
8309-IEYJD,No,Female,73,No,Yes,No,No,0,DJWGGN5596,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,3873,1,Q3,No,0,1,Offer E,Yes,32.61,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,70.6,70.6,0.0,30,32.61,133.20999999999998,4
9172-JITSM,Yes,Female,47,No,No,Yes,No,0,RFIOAZ1762,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,19702,1,Q3,Yes,1,26,,Yes,15.37,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2361.8,0.0,0,399.62,2761.42,1
6298-QDFNH,Yes,Male,48,No,No,No,No,0,CFBJWA9858,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,25859,1,Q3,No,0,22,,Yes,19.19,Yes,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,1730.35,0.0,0,422.18,2152.5299999999997,1
7398-HPYZQ,No,Male,30,No,No,Yes,No,0,EOZKDW2532,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,17721,1,Q3,Yes,2,71,Offer A,Yes,28.58,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.55,6404.0,0.0,0,2029.1799999999998,8433.18,4
3546-GHEAE,No,Male,29,Yes,No,No,No,0,SSHNPU1493,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,24659,1,Q3,No,0,7,,Yes,9.43,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,165.35,0.0,0,66.00999999999999,231.35999999999999,5
7361-YPXFS,No,Female,67,No,Yes,No,No,0,ZYMYNH7843,United States,California,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,23394,1,Q3,No,0,28,,Yes,12.72,Yes,Yes,Cable,23,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.45,1867.6,0.0,0,356.16,2223.7599999999998,4
6557-BZXLQ,No,Male,66,No,Yes,No,No,0,WBQVUG8881,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,2355,1,Q3,No,0,16,Offer D,Yes,22.9,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,1043.3,0.0,0,366.4,1409.6999999999998,3
2550-QHZGP,No,Male,48,No,No,No,No,0,XYQCEG8798,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225,27804,1,Q3,No,0,7,Offer E,Yes,30.58,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,128.6,0.0,0,214.06,342.65999999999997,5
7519-JTWQH,No,Female,30,No,No,No,No,0,FHWOKM5367,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,7857,1,Q3,No,0,69,Offer A,Yes,23.92,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0.0,0,1650.48,9105.93,4
2538-OIMXF,No,Female,29,Yes,No,No,Yes,1,OBVUGY5145,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,43141,1,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,48,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,24.7,0.0,70,0.0,94.7,5
8543-MSDMF,No,Male,36,No,No,No,No,0,XZQDGF5915,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,23170,1,Q3,No,0,3,Offer E,Yes,44.42,No,Yes,Cable,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.4,206.15,0.0,0,133.26,339.40999999999997,4
9961-JBNMK,Yes,Male,79,No,Yes,No,No,0,DVBICU9221,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,964,1,Q3,No,0,21,,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1
1170-SASML,No,Female,33,No,No,Yes,No,0,OPINQV3875,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,22796,1,Q3,Yes,6,69,Offer A,Yes,34.49,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,5869.4,0.0,0,2379.81,8249.21,5
4872-JCVCA,No,Female,44,No,No,Yes,No,0,FVKWWA5885,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,5529,1,Q3,Yes,1,71,Offer A,No,0.0,No,Yes,DSL,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,47.6,3377.8,0.0,0,0.0,3377.8,3
5346-BZCHP,No,Female,19,Yes,No,Yes,Yes,2,ZKFPBW4715,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,1564,1,Q3,No,0,69,Offer A,Yes,25.18,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1346.2,0.0,0,1737.42,3083.62,5
2038-LLMLM,No,Female,35,No,No,No,No,0,HDYDRY3786,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,43712,1,Q3,No,0,48,,Yes,10.5,Yes,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,4946.05,0.0,0,504.0,5450.05,5
6173-ITPWD,Yes,Male,26,Yes,No,Yes,No,0,RJOVQV7588,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,3535,1,Q3,Yes,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140,824.38,5029.38,1
9734-UYXQI,Yes,Female,27,Yes,No,No,No,0,YXAHSY3162,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,42239,1,Q3,No,0,2,,Yes,24.83,Yes,Yes,Cable,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.4,106.55,0.0,0,49.66,156.20999999999998,1
1216-BGTSP,No,Male,30,No,No,No,No,0,FKBYNU8768,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,14546,1,Q3,No,0,45,,Yes,5.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,4964.7,0.0,0,268.65,5233.349999999999,3
4138-NAXED,No,Male,54,No,No,No,No,0,SOCORK7166,United States,California,Joshua Tree,92252,"34.167236, -116.281511",34.167236,-116.281511,8141,1,Q3,No,0,51,,Yes,42.93,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,81.0,4085.75,0.0,10,2189.43,6285.18,3
2189-UXTKY,Yes,Female,27,Yes,No,Yes,No,0,DCQGQZ7639,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571,23971,1,Q3,Yes,1,22,,Yes,13.11,Yes,Yes,DSL,51,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,1742.75,0.0,0,288.41999999999996,2031.17,1
0744-BIKKF,No,Male,39,No,No,No,No,0,GDOHHG5465,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906,8768,1,Q3,No,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0.0,0,821.52,7046.32,3
7483-IQWIB,No,Male,33,No,No,Yes,Yes,1,LSTLVG1136,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,3499,1,Q3,Yes,1,37,Offer C,Yes,38.89,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0.0,0,1438.93,4854.18,4
5248-KWLAR,No,Male,31,No,No,Yes,No,0,ICSESY5451,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,2753,1,Q3,Yes,1,71,Offer A,Yes,18.42,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.35,6325.25,0.0,0,1307.8200000000002,7633.07,4
4958-GZWIY,Yes,Male,61,No,No,Yes,No,0,YFGHDS6314,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,732,1,Q3,Yes,1,7,,Yes,5.13,No,Yes,DSL,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.7,340.25,0.0,0,35.91,376.15999999999997,2
7996-MHXLW,No,Female,51,No,No,No,No,0,MFUCLX5949,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,471,1,Q3,No,0,66,Offer A,Yes,20.77,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,1683.6,0.0,0,1370.82,3054.42,5
7833-PKIHD,No,Male,59,No,No,Yes,No,0,CJNQRM5634,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711,29340,1,Q3,Yes,1,51,,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0.0,0,1614.66,5580.96,3
7061-OVMIM,No,Female,57,No,No,Yes,No,0,BVHFAH6171,United States,California,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215,24924,1,Q3,Yes,1,30,,Yes,21.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.55,608.5,0.0,0,634.2,1242.7,3
5153-RTHKF,No,Female,26,Yes,No,No,No,0,SODMHH1132,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,18884,1,Q3,No,0,34,,Yes,23.54,Yes,Yes,Fiber Optic,76,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,85.35,2896.6,0.0,0,800.36,3696.96,5
1852-QSWCD,No,Male,62,No,No,Yes,Yes,1,CZQWFE4722,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,291,1,Q3,Yes,1,64,,Yes,35.25,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1514.85,0.0,0,2256.0,3770.85,3
4832-VRBMR,No,Male,65,No,Yes,Yes,No,0,HZDZCI6828,United States,California,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901,131,1,Q3,Yes,1,65,,Yes,16.65,Yes,Yes,Fiber Optic,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.15,6792.45,0.0,0,1082.25,7874.7,3
9079-LWTFD,No,Male,50,No,No,No,No,0,EVSNDZ3768,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456,354,1,Q3,No,0,47,,Yes,47.73,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,100.75,4669.2,0.0,0,2243.31,6912.51,3
6356-ELRKD,Yes,Female,29,Yes,No,No,No,0,OWDCYG6542,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",33.763678,-116.429928,12465,1,Q3,No,0,1,,Yes,6.67,No,Yes,Fiber Optic,27,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,95.6,0.0,0,6.67,102.27,2
8624-GIOUT,Yes,Female,40,No,No,No,No,0,DKRCNF2327,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,1632,1,Q3,No,0,49,Offer B,Yes,35.87,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0.0,0,1757.6299999999999,4691.93,1
3392-EHMNK,No,Female,53,No,No,Yes,Yes,3,FRRKWC5253,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,17018,1,Q3,Yes,1,67,Offer A,Yes,11.4,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.1,6302.8,0.0,0,763.8000000000001,7066.6,4
5986-WWXDV,No,Male,42,No,No,No,No,0,QWKIUZ9512,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541,799,1,Q3,No,0,39,,Yes,48.61,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.35,779.2,0.0,0,1895.79,2674.99,3
3061-BCKYI,No,Male,27,Yes,No,No,No,0,KDUNEP7613,United States,California,Thousand Palms,92276,"33.849263, -116.382778",33.849263,-116.382778,6242,1,Q3,No,0,14,Offer D,Yes,43.5,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,283.75,0.0,0,609.0,892.75,3
6179-GJPSO,Yes,Female,67,No,Yes,No,No,0,ELAOBK1429,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,1,Q3,No,0,43,,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1
7901-TBKJX,No,Male,76,No,Yes,No,No,0,WVQHXU4511,United States,California,Twentynine Palms,92278,"34.457829, -116.139589",34.457829,-116.139589,14104,1,Q3,No,0,56,,Yes,5.19,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594.0,0.0,10,290.64000000000004,5894.64,3
7228-PAQPD,No,Female,19,Yes,No,No,No,0,UGLXMY3983,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,1,Q3,No,0,14,Offer D,Yes,34.01,No,Yes,Cable,69,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,59.1,772.85,0.0,0,476.14,1248.99,4
3177-LASXD,Yes,Female,43,No,No,No,No,0,XHTXEI1596,United States,California,Westmorland,92281,"33.03679, -115.60503",33.03679,-115.60503,2388,1,Q3,No,0,1,,Yes,40.4,No,Yes,Cable,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.35,71.35,0.0,0,40.4,111.75,3
7746-QYVCO,No,Male,57,No,No,Yes,No,0,FUGOKX1659,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,805,1,Q3,Yes,1,16,Offer D,Yes,21.04,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,55.85,857.8,0.0,0,336.64,1194.44,3
5804-HYIEZ,No,Male,40,No,No,Yes,Yes,1,EWZQQU6698,United States,California,Winterhaven,92283,"32.852947, -114.850784",32.852947,-114.850784,3663,1,Q3,Yes,1,70,Offer A,Yes,40.28,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.05,7554.05,0.0,0,2819.6,10373.65,4
9919-FZDED,No,Male,79,No,Yes,Yes,No,0,SGBTAK8712,United States,California,Yucca Valley,92284,"34.159534, -116.425984",34.159534,-116.425984,20486,1,Q3,Yes,1,72,,Yes,17.3,Yes,Yes,DSL,23,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,84.1,5981.65,0.0,0,1245.6000000000001,7227.25,3
5934-TSSAU,No,Female,51,No,No,Yes,Yes,3,UZLDHT2828,United States,California,Landers,92285,"34.341737, -116.539416",34.341737,-116.539416,2182,1,Q3,Yes,6,23,Offer D,Yes,48.73,No,Yes,Fiber Optic,75,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1702.9,0.0,0,1120.79,2823.69,5
3486-KHMLI,No,Male,53,No,No,No,Yes,1,LXEVFY4293,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,18980,1,Q3,No,0,21,Offer D,Yes,31.26,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,467.15,0.0,0,656.46,1123.6100000000001,4
4897-QSUYC,Yes,Female,42,No,No,No,No,0,ZAUPKX2386,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164,42,1,Q3,No,0,1,Offer E,Yes,21.59,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.15,20.15,0.0,0,21.59,41.739999999999995,3
1084-UQCHV,Yes,Male,35,No,No,No,No,0,HQSTTM3465,United States,California,Angelus Oaks,92305,"34.1678, -116.86433",34.1678,-116.86433,301,1,Q3,No,0,1,Offer E,Yes,27.97,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,69.75,0.0,0,27.97,97.72,2
8290-YWKHZ,Yes,Female,69,No,Yes,Yes,No,0,HBWYGF9862,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,42239,1,Q3,Yes,1,32,,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,3
2955-BJZHG,Yes,Male,41,No,No,Yes,No,0,UVQNMW1733,United States,California,Apple Valley,92308,"34.424926, -117.184503",34.424926,-117.184503,28819,1,Q3,Yes,1,17,,Yes,16.61,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,0.0,0,282.37,1683.2199999999998,1
3806-DXQOM,Yes,Female,47,No,No,No,No,0,SYGDFK4399,United States,California,Baker,92309,"35.28952, -116.092214",35.28952,-116.092214,904,1,Q3,No,0,4,Offer E,No,0.0,No,Yes,DSL,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65,137.85,0.0,0,0.0,137.85,2
6784-XYJAE,No,Female,38,No,No,No,No,0,NKRJNP1268,United States,California,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281,9465,1,Q3,No,0,36,,Yes,46.92,Yes,Yes,DSL,5,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,55.8,1941.5,0.0,70,1689.1200000000001,3700.62,3
3933-DQPWX,No,Female,48,No,No,No,No,0,LNFIFR3851,United States,California,Barstow,92311,"34.965648, -117.001509",34.965648,-117.001509,31293,1,Q3,No,0,50,,No,0.0,No,Yes,DSL,6,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.7,1932.75,0.0,0,0.0,1932.75,3
6661-EIPZC,No,Female,38,No,No,Yes,Yes,1,AOVSXX1797,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211,11024,1,Q3,Yes,6,48,,No,0.0,No,Yes,DSL,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0.0,0,0.0,1423.05,4
8957-THMOA,No,Female,40,No,No,No,Yes,3,YQIVGX1448,United States,California,Big Bear City,92314,"34.278967, -116.773825",34.278967,-116.773825,9899,1,Q3,No,0,50,,Yes,18.95,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,970.85,0.0,0,947.5,1918.35,3
2251-PYLPB,No,Male,34,No,No,Yes,No,0,PAISBT2788,United States,California,Big Bear Lake,92315,"34.242058, -116.89802",34.242058,-116.89802,5447,1,Q3,Yes,3,72,Offer A,Yes,45.05,Yes,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,79.55,5810.9,0.0,0,3243.6,9054.5,3
5555-RNPGT,No,Male,61,No,No,No,Yes,3,DVNMGX3478,United States,California,Bloomington,92316,"34.059722, -117.39104",34.059722,-117.39104,25995,1,Q3,No,0,10,Offer D,Yes,34.47,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,223.9,0.0,0,344.7,568.6,3
1057-FOGLZ,No,Female,44,No,No,No,No,0,APEYXV5178,United States,California,Calimesa,92320,"33.982787, -117.057627",33.982787,-117.057627,7334,1,Q3,No,0,18,Offer D,Yes,18.2,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,391.7,0.0,0,327.59999999999997,719.3,3
9300-RENDD,Yes,Male,56,No,No,No,No,0,KYRAAH3647,United States,California,Cedar Glen,92321,"34.255203, -117.175654",34.255203,-117.175654,455,1,Q3,No,0,1,Offer E,Yes,3.13,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0,3.13,83.08,3
0761-AETCS,Yes,Female,58,No,No,No,No,0,NQGUNI4254,United States,California,Colton,92324,"34.030915, -117.273201",34.030915,-117.273201,52202,1,Q3,No,0,1,Offer E,Yes,25.62,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.3,19.3,0.0,0,25.62,44.92,2
8087-LGYHQ,No,Male,40,No,No,No,No,0,NLLICA3388,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,10484,1,Q3,No,0,9,Offer E,Yes,15.53,No,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05,811.65,0.0,0,139.76999999999998,951.42,4
